x0,x1,x2,x3,y,x4,x5
,29.0,A11,A15,0.35,0.38,0.01
A3,28.0,A6,A7,0.38,0.07,0.01
A15,22.0,A6,A7,0.1,0.03,0.0
A1,27.0,A5,A110,0.0,0.0,0.06
A13,31.0,A8,A63,0.15,0.0,0.0
A7,12.0,A5,A132,0.0,0.0,2.78
A4,35.0,A1,A28,0.0,0.04,0.0
A12,20.0,A7,A64,0.11,0.08,0.0
A6,24.0,A4,A65,0.06,0.02,0.0
,24.0,A5,A39,0.05,0.04,0.0
A15,25.0,A6,A63,0.05,0.01,0.0
A13,29.0,A1,A24,0.12,0.0,0.0
A11,20.0,A10,A15,0.02,0.1,0.0
A13,31.0,A1,A7,0.18,0.14,0.0
A7,11.0,A10,A22,0.0,0.0,0.25
A11,27.0,A9,A43,0.0,0.02,0.0
A2,30.0,A4,A7,0.16,0.1,0.0
A3,25.0,A1,A22,0.24,0.18,0.91
A4,27.0,A3,A12,0.92,0.38,0.0
A9,30.0,A3,A1,0.42,0.47,0.15
A9,33.0,A1,A18,0.0,0.02,0.0
A12,14.0,A3,A283,0.06,0.04,0.0
A0,24.0,A7,A34,0.0,0.0,0.08
A22,34.0,A4,A15,0.29,0.08,0.0
A0,25.0,A4,A54,0.08,0.03,0.0
A4,28.0,A4,A4,0.27,0.17,0.0
A5,35.0,A1,A286,0.0,0.0,0.03
A0,22.0,A4,A43,0.13,0.05,0.0
A3,24.0,A6,A7,1.03,0.32,0.0
A4,34.0,A6,A31,1.33,0.14,0.0
A13,29.0,A9,A41,0.04,0.0,0.0
A4,35.0,A4,A15,0.23,0.1,0.0
A11,36.0,A10,A60,0.0,0.03,0.0
A1,26.0,A3,A1,0.26,0.0,0.0
A4,32.0,A11,A17,0.28,0.17,0.0
A12,20.0,A3,A120,0.06,0.04,0.0
,33.0,A8,A8,0.15,0.04,0.0
A6,25.0,A4,A63,0.07,0.02,0.0
A2,28.0,A1,A11,0.47,0.01,0.0
A3,22.0,A7,A2,0.11,0.08,0.0
A0,21.0,A7,A5,0.13,0.05,0.0
A18,35.0,A1,A71,0.0,0.01,0.0
A1,30.0,A6,A22,0.0,0.0,0.05
A3,26.0,A6,A39,0.0,0.0,0.04
A11,27.0,A10,A60,0.0,0.03,0.0
A3,26.0,A10,A13,0.0,0.0,0.04
A2,26.0,A10,A61,0.09,0.0,0.0
A3,27.0,A3,A77,0.0,0.0,0.02
A13,29.0,A2,A74,0.02,0.01,0.0
A2,30.0,A6,A107,0.01,0.0,0.02
A11,31.0,A9,A15,0.0,0.01,0.0
A3,22.0,A11,A90,0.24,0.19,0.0
A6,25.0,A11,A31,0.14,0.04,0.0
A0,23.0,A6,A43,0.14,0.05,0.0
A9,33.0,A5,A83,0.05,0.04,0.12
A9,35.0,A5,A10,0.0,0.0,0.03
A17,,A6,A43,0.14,0.01,0.0
A11,35.0,A1,A15,0.04,0.02,0.0
A2,27.0,A4,A34,0.0,0.0,0.26
A7,14.0,A6,A5,0.0,0.0,0.41
A0,25.0,A9,A54,0.03,0.01,0.0
A1,27.0,A5,A287,0.06,0.0,0.0
A10,19.0,A1,A92,0.01,0.0,0.0
A4,35.0,A7,A29,0.17,0.19,0.0
A0,24.0,A0,A7,0.09,0.03,0.0
A13,29.0,A2,A12,0.25,0.0,0.0
A1,27.0,A1,A2,0.21,0.23,0.0
A14,35.0,A6,A154,0.0,0.04,0.0
A4,36.0,A6,A7,0.03,0.13,0.0
A12,15.0,A9,A240,0.09,0.06,0.0
A4,26.0,A1,A14,0.11,0.01,0.0
A3,25.0,A5,A22,0.02,0.02,0.05
,32.0,A5,A1,0.0,0.0,0.07
A1,31.0,A7,A139,0.0,0.0,0.04
,16.0,A7,A156,0.46,0.31,0.0
A3,27.0,A6,A31,0.25,0.19,0.0
A6,24.0,A5,A24,0.62,0.24,0.0
A25,20.0,A9,A39,1.1,0.51,0.12
A0,24.0,A9,A54,0.04,0.02,0.0
A9,29.0,A1,A7,0.11,0.07,0.0
A12,18.0,A11,A141,0.01,0.01,0.0
A3,27.0,A4,A39,0.0,0.0,0.03
A1,25.0,A2,A15,0.08,0.0,0.0
A1,27.0,A2,A2,0.11,0.0,0.0
A3,26.0,A6,A288,0.01,0.01,0.0
A12,20.0,A6,A18,0.23,0.16,0.0
A1,31.0,A6,A31,0.22,0.03,0.0
A1,29.0,A1,A130,0.0,0.0,0.01
,28.0,A1,A1,0.09,0.07,0.32
A9,30.0,A6,A31,0.17,0.0,0.0
A6,22.0,A9,A24,0.42,0.11,0.02
A13,29.0,A4,A7,0.14,0.0,0.0
A9,,A11,A35,0.17,0.04,0.01
A25,21.0,A7,A39,0.0,0.0,0.33
A11,27.0,A11,A4,0.0,0.01,0.0
A2,28.0,,A43,0.07,0.0,0.0
A9,33.0,A9,A65,0.07,0.23,0.01
A1,24.0,A5,A1,0.03,0.0,0.11
A14,36.0,A3,A6,0.04,0.01,0.03
A3,25.0,A6,A7,1.53,0.05,0.0
A13,29.0,A1,A37,0.1,0.0,0.0
A9,31.0,A1,A18,1.05,0.49,0.08
A13,29.0,A9,A65,0.15,0.63,0.0
A8,35.0,A4,A289,0.0,0.0,0.03
A6,22.0,A9,A7,0.2,0.06,0.0
A4,31.0,A11,A24,0.25,0.21,0.0
A6,,A11,A3,0.22,0.05,0.0
A13,28.0,A6,A43,0.04,0.02,0.0
A3,27.0,A7,A77,0.0,0.0,0.02
A12,17.0,A1,A7,0.57,0.39,0.0
A3,24.0,A1,A12,0.22,0.17,0.0
A11,31.0,A10,A4,0.01,0.04,0.0
A1,28.0,A5,A170,0.06,0.0,0.08
A13,28.0,A1,A11,0.46,0.47,0.0
A0,23.0,A0,A68,0.63,0.66,0.0
A8,34.0,A8,A69,0.12,0.02,0.0
A2,26.0,A2,A34,0.16,0.0,0.26
A4,28.0,A11,A15,1.56,0.61,0.02
A3,29.0,A7,A197,0.0,0.0,0.05
A9,32.0,A9,A24,0.07,0.0,0.0
A9,29.0,A1,A90,0.19,0.19,0.0
A12,18.0,A9,A178,0.0,0.0,0.05
A9,35.0,A11,A24,0.49,0.96,0.07
A10,17.0,A9,A15,0.11,0.13,0.0
A1,30.0,A1,A1,0.0,0.0,0.17
A3,28.0,A6,A5,0.0,0.0,0.22
,22.0,A3,A12,1.32,1.08,0.04
A13,29.0,A0,A34,14.59,7.06,4.7
A13,31.0,A1,A24,0.07,0.01,0.0
A6,22.0,A9,A1,0.03,0.01,0.0
A12,19.0,A10,A81,0.1,0.07,0.31
A11,28.0,A7,A2,0.0,0.02,0.0
A4,25.0,A1,A4,0.28,0.03,0.0
A3,26.0,A6,A3,0.13,0.1,0.0
A14,35.0,A1,A15,0.0,0.08,0.0
A20,16.0,A10,A290,0.0,0.0,0.2
A8,34.0,A2,A44,0.0,0.01,0.0
A2,27.0,A4,A1,0.0,0.0,0.04
A0,24.0,A2,A54,0.4,0.15,0.0
A2,26.0,A1,A7,0.07,0.0,0.0
A1,28.0,A9,A231,0.01,0.0,0.0
A4,28.0,A1,A7,0.89,0.4,0.0
A2,26.0,A7,A12,0.3,0.01,0.0
A13,29.0,A9,A288,0.08,0.0,0.0
A4,28.0,A4,A4,0.33,0.25,0.0
A4,31.0,A1,A8,0.37,0.15,0.0
A1,28.0,A8,A291,0.0,0.0,0.02
A5,34.0,A3,A39,0.08,0.0,0.07
A3,26.0,A1,A1,0.06,0.05,0.0
A12,17.0,A1,A162,3.79,0.27,0.0
A3,25.0,A5,A239,0.07,0.06,0.0
A3,24.0,A0,A68,0.32,0.25,0.0
A12,20.0,A1,A50,0.17,0.12,0.0
A2,27.0,A11,A5,0.28,0.0,0.01
A8,34.0,A5,A122,0.07,0.02,0.0
A4,28.0,A1,A5,0.1,0.0,0.0
A0,23.0,A1,A12,0.35,0.13,0.0
A7,15.0,A11,A5,0.0,0.0,0.05
A9,30.0,A0,A18,0.52,0.09,0.01
A2,29.0,A9,A54,0.14,0.0,0.0
,30.0,A7,A292,0.0,0.02,0.0
A6,23.0,A11,A119,0.01,0.0,0.0
A27,15.0,A3,A58,0.0,0.0,0.03
A6,23.0,A6,A4,0.21,0.06,0.0
A14,36.0,A11,A24,0.01,0.04,0.0
A2,27.0,A8,A7,0.63,0.05,0.0
,29.0,A4,A5,0.16,0.08,0.0
A14,36.0,A1,A6,0.02,0.07,0.01
A6,23.0,A11,A15,0.91,0.57,0.0
A6,24.0,A8,A4,0.27,0.08,0.0
A15,22.0,A0,A43,0.06,0.02,0.0
A15,22.0,A9,A7,0.68,0.09,0.0
A2,25.0,A9,A54,0.09,0.0,0.0
A17,6.0,A6,A43,0.28,0.02,0.0
A12,18.0,A5,A63,0.15,0.1,0.0
A3,,A3,A44,1.57,1.02,0.0
A13,29.0,A6,A39,0.13,0.21,0.0
A1,32.0,A7,A13,0.0,0.0,0.02
A15,25.0,A9,A24,0.04,0.01,0.0
A6,24.0,A8,A7,0.22,0.11,0.0
A0,21.0,A0,A15,0.36,0.13,0.0
A2,28.0,A5,A29,0.0,0.0,0.07
A13,30.0,A4,A15,0.1,0.0,0.0
A6,22.0,A9,A24,0.04,0.01,0.0
A15,22.0,A6,A5,0.03,0.01,0.0
A4,27.0,A6,A7,2.18,0.01,0.0
A3,22.0,A4,A293,0.11,0.09,0.03
A0,22.0,A2,A43,0.51,0.19,0.0
A10,19.0,A3,A21,0.57,0.13,0.0
A1,33.0,A5,A1,0.0,0.0,0.24
A4,35.0,A1,A11,0.47,0.4,0.0
A3,24.0,A6,A18,0.44,0.35,0.0
A15,26.0,A11,A2,0.08,0.02,0.0
A0,25.0,A2,A294,0.01,0.0,0.0
A3,25.0,A1,A18,2.71,1.29,0.02
A13,26.0,A5,A34,0.8,0.38,0.3
A11,29.0,A7,A135,0.0,0.03,0.0
A1,25.0,A0,A10,0.27,0.01,0.0
A8,32.0,A7,A34,0.12,0.02,0.06
A9,33.0,A5,A110,0.0,0.0,0.01
A9,28.0,A5,A43,0.19,0.13,0.07
A9,30.0,A9,A18,2.96,4.88,0.81
A22,35.0,A6,A71,0.02,0.0,0.0
A2,26.0,A4,A295,0.0,0.0,0.06
A4,32.0,A1,A12,0.72,0.21,0.0
,27.0,A5,A39,0.06,0.0,0.0
A1,27.0,A10,A12,0.11,0.14,0.0
A3,22.0,A6,A296,0.05,0.04,0.0
A4,32.0,A1,A7,0.28,0.1,0.0
A3,20.0,A5,A15,0.1,0.08,0.15
A3,22.0,A9,A61,0.23,0.18,0.0
A13,31.0,A4,A5,0.0,0.03,0.0
A3,25.0,A1,A68,0.1,0.07,0.0
A22,36.0,A9,A65,0.03,0.08,0.0
A1,26.0,A5,A24,0.33,0.0,0.0
A0,24.0,A5,A34,4.34,2.65,3.15
A2,29.0,A5,A1,0.0,0.0,0.15
A8,33.0,A5,A25,0.22,0.13,0.04
A15,22.0,A6,A39,0.09,0.02,0.0
A13,28.0,A2,A297,0.0,0.0,0.01
A22,33.0,A4,A15,0.3,0.11,0.0
A13,29.0,A4,A12,0.0,0.22,0.0
A9,33.0,A3,A1,0.32,0.33,0.15
A9,31.0,A6,A7,0.52,0.26,0.0
A6,23.0,A1,A7,0.05,0.01,0.0
A13,29.0,A2,A41,0.01,0.0,0.0
A2,31.0,A1,A1,0.0,0.0,0.02
A1,26.0,A3,A18,0.76,1.1,0.12
A22,36.0,A11,A15,1.2,0.62,0.0
,22.0,A0,A12,0.92,0.23,0.0
A13,28.0,A8,A58,0.0,0.01,0.01
A12,20.0,A6,A18,0.56,0.38,0.0
A13,29.0,A4,A46,0.0,0.19,0.0
A6,22.0,A7,A15,0.04,0.01,0.0
A7,15.0,A6,A22,0.0,0.0,0.3
A12,15.0,A1,A18,1.32,0.19,0.0
A13,27.0,A5,A34,0.0,0.0,0.03
A14,36.0,A1,A10,0.01,0.0,0.0
A2,28.0,A4,A65,0.04,0.03,0.0
A3,29.0,A1,A14,0.05,0.04,0.0
A2,28.0,A0,A15,0.03,0.01,0.0
A1,31.0,A1,A143,0.0,0.0,0.05
A3,21.0,A0,A76,0.07,0.05,0.0
A11,36.0,A9,A7,0.0,0.03,0.0
A4,27.0,A6,A7,0.2,0.0,0.0
A9,31.0,A3,A5,0.0,0.0,0.02
A2,27.0,A7,A12,0.03,0.0,0.0
A5,35.0,A6,A18,0.03,0.0,0.0
A7,16.0,A2,A58,0.0,0.0,0.44
A12,16.0,A8,A7,0.65,0.44,0.0
A11,29.0,A10,A12,0.0,0.45,0.0
A9,28.0,A1,A18,0.0,0.17,0.09
A4,27.0,A3,A39,0.2,0.03,0.03
A3,21.0,A6,A24,2.66,1.29,0.01
A2,25.0,A0,A12,0.07,0.02,0.0
A12,17.0,A7,A202,0.0,0.0,0.17
A2,28.0,A11,A14,0.07,0.0,0.0
A3,24.0,A4,A43,0.33,0.01,0.0
A11,25.0,A10,A31,0.02,0.12,0.0
A2,28.0,A8,A298,0.09,0.0,0.0
A2,27.0,A5,A39,0.0,0.0,0.07
A13,28.0,A3,A3,0.14,0.01,0.0
A0,22.0,A3,A21,0.05,0.02,0.0
A2,28.0,A8,A52,0.24,0.0,0.0
A22,34.0,A4,A4,1.43,0.76,0.0
A11,15.0,A10,A24,1.7,2.27,0.0
A5,33.0,A6,A39,0.0,0.0,0.07
A10,19.0,A9,A190,0.05,0.01,0.0
A2,29.0,A2,A191,0.07,0.06,0.0
A4,31.0,A9,A4,2.08,2.04,0.06
A1,31.0,A4,A5,0.0,0.0,0.06
A2,30.0,A1,A14,0.1,0.03,0.0
A2,30.0,A8,A37,0.06,0.0,0.0
A12,16.0,A0,A299,0.1,0.07,0.0
A12,18.0,A10,A2,0.07,0.05,0.0
A3,26.0,A4,A213,0.01,0.0,0.0
A10,18.0,A8,A34,1.6,0.46,0.08
A1,26.0,A4,A22,0.03,0.0,0.0
A1,29.0,A6,A7,0.21,0.0,0.01
A8,31.0,A4,A34,0.0,0.0,0.04
A12,17.0,A10,A92,0.23,0.16,0.0
A6,25.0,A6,A7,0.15,0.04,0.0
A4,28.0,A4,A80,0.16,0.01,0.0
A13,27.0,A4,A7,0.43,0.03,0.0
A15,22.0,A2,A58,0.06,0.02,0.0
A2,31.0,A10,A300,0.95,0.15,0.0
A16,9.0,A6,A34,0.83,0.33,0.92
A1,31.0,A7,A14,0.0,0.0,0.06
A2,27.0,A2,A37,0.02,0.0,0.0
A13,34.0,A7,A28,0.05,0.2,0.0
A2,28.0,A1,A7,0.09,0.0,0.0
A11,25.0,A8,A7,1.22,0.05,0.0
A2,28.0,A4,A24,2.11,1.01,0.01
A5,34.0,A6,A7,0.13,0.48,0.04
A8,33.0,A4,A91,0.0,0.0,0.07
A3,22.0,A11,A7,1.45,1.29,0.12
A12,22.0,A3,A1,0.0,0.0,0.56
A3,23.0,A1,A1,0.0,0.0,0.22
A12,14.0,A9,A18,0.0,0.0,0.06
A3,23.0,A6,A7,0.5,0.39,0.0
A9,33.0,A3,A107,0.13,0.0,0.14
A3,23.0,A0,A26,0.04,0.03,0.0
A11,30.0,A1,A12,0.07,0.06,0.0
A13,29.0,A10,A25,0.15,0.11,0.02
A7,17.0,A0,A34,0.0,0.0,0.36
A3,24.0,A6,A18,0.08,0.06,0.0
A2,26.0,A0,A12,0.45,0.0,0.0
A13,30.0,A7,A288,0.01,0.0,0.0
A13,30.0,A3,A1,0.0,0.0,0.04
A9,35.0,A6,A154,0.02,0.09,0.0
A3,24.0,A4,A2,0.07,0.06,0.0
A9,33.0,A1,A14,0.02,0.02,0.0
A3,28.0,A1,A8,0.2,0.15,0.0
A9,32.0,A6,A5,0.18,0.64,0.49
A2,30.0,A4,A5,0.0,0.0,0.09
A1,31.0,A7,A13,0.0,0.0,0.04
A3,30.0,A7,A13,0.0,0.0,0.03
A6,23.0,A6,A10,0.02,0.01,0.0
A2,30.0,A1,A1,0.0,0.0,0.04
A9,29.0,A5,A6,0.22,0.23,0.08
A9,31.0,A5,A29,0.17,0.14,0.03
A14,35.0,A2,A301,0.0,0.02,0.0
,27.0,A7,A5,0.0,0.0,0.12
A0,25.0,A4,A44,0.23,0.08,0.0
A9,32.0,A6,A31,0.18,0.0,0.0
A8,31.0,A6,A5,0.11,0.13,0.11
A11,28.0,A5,A204,0.0,0.05,0.0
A13,32.0,A4,A15,0.01,0.1,0.0
A8,33.0,A1,A1,0.0,0.0,0.35
A13,29.0,A4,A80,0.42,0.0,0.0
A4,29.0,A1,A12,0.25,0.0,0.0
A3,26.0,A5,A22,0.0,0.0,0.21
A6,21.0,A11,A5,0.14,0.04,0.0
A7,11.0,A6,A138,0.0,0.0,0.15
A18,33.0,A1,A10,0.05,0.0,0.0
A0,25.0,A4,A5,0.3,0.11,0.0
A9,27.0,A9,A12,0.37,0.01,0.0
A4,30.0,A11,A29,0.2,0.23,0.01
A14,35.0,A1,A22,0.03,0.02,0.0
A9,28.0,A3,A1,0.49,0.35,0.09
A2,30.0,A8,A15,0.05,0.0,0.0
A6,23.0,A6,A4,0.36,0.08,0.14
A4,27.0,A11,A68,0.36,0.02,0.0
A15,22.0,A0,A12,0.13,0.03,0.0
A1,28.0,A6,A7,0.21,0.0,0.0
A3,25.0,A4,A15,0.02,0.01,0.0
A0,22.0,A4,A34,0.43,0.16,0.0
A1,26.0,A7,A18,0.3,0.44,0.0
A6,22.0,A6,A21,0.05,0.01,0.0
A4,31.0,A11,A4,1.44,0.73,0.04
A18,33.0,A0,A24,0.4,0.15,0.0
A9,32.0,A6,A7,0.24,0.22,0.0
A3,21.0,A5,A15,0.05,0.04,0.0
A12,16.0,A6,A7,0.55,0.38,0.0
A12,16.0,A11,A283,0.02,0.01,0.0
A17,2.0,A1,A302,0.58,0.04,0.0
A6,24.0,A4,A303,0.1,0.03,0.0
A15,21.0,A9,A21,0.36,0.09,0.02
A1,26.0,A6,A5,0.01,0.72,0.12
A2,29.0,A6,A58,0.08,0.02,0.0
A2,29.0,A2,A129,0.31,0.01,0.0
A10,17.0,A6,A3,0.23,0.02,0.0
A3,24.0,A3,A37,0.05,0.04,0.0
A9,31.0,A4,A1,0.0,0.0,0.08
A2,27.0,A4,A37,0.12,0.0,0.0
A3,22.0,A6,A7,0.44,0.35,0.0
A11,21.0,A8,A7,1.81,0.0,0.0
A13,27.0,A1,A1,0.0,0.0,0.01
A9,,A6,A304,0.0,0.2,0.0
A2,29.0,A8,A15,0.01,0.01,0.0
A12,21.0,A9,A76,0.05,0.04,0.0
A0,,A1,A44,0.0,0.0,0.27
A4,30.0,A6,A37,0.38,0.04,0.0
A3,28.0,A6,A5,0.05,0.04,0.05
A0,23.0,A8,A7,0.93,0.35,0.0
A11,32.0,A1,A15,0.28,0.53,0.0
A2,30.0,A8,A5,0.0,0.0,0.03
A21,8.0,A0,A34,0.59,0.14,0.81
A9,31.0,A1,A11,0.09,0.05,0.0
A1,32.0,A1,A13,0.0,0.0,0.03
A4,30.0,A11,A39,0.55,0.4,0.0
,29.0,A11,A24,0.02,0.0,0.0
A11,28.0,A6,A85,0.0,0.01,0.0
A15,22.0,A6,A7,0.16,0.04,0.0
A11,30.0,A10,A31,0.98,0.52,0.0
A9,27.0,A6,A18,0.12,0.0,0.0
A0,23.0,A0,A34,1.2,0.48,0.29
A3,24.0,A1,A10,0.37,0.47,0.54
A11,32.0,A8,A7,0.0,0.13,0.0
A13,28.0,A8,A25,0.25,0.04,0.0
A14,34.0,A11,A24,2.8,3.3,0.14
A1,27.0,A11,A68,0.03,0.0,0.0
A22,34.0,A7,A101,0.03,0.04,0.0
A1,26.0,A9,A65,0.03,0.0,0.0
A11,28.0,A1,A31,0.0,0.02,0.0
A6,22.0,A1,A12,0.07,0.02,0.0
A22,35.0,A6,A7,0.08,0.01,0.0
A6,26.0,A6,A31,0.01,0.0,0.0
A11,25.0,A10,A68,0.0,0.03,0.0
A21,6.0,A5,A10,0.49,0.0,0.52
A13,31.0,A4,A15,0.28,0.0,0.0
A6,24.0,A11,A3,0.13,0.04,0.0
A16,20.0,A5,A34,2.55,1.56,1.29
A3,25.0,A3,A7,0.64,0.02,0.0
A9,30.0,A0,A18,0.0,0.03,0.0
A21,7.0,A7,A34,2.19,0.5,1.61
A9,32.0,A3,A10,0.42,0.22,0.1
A1,26.0,A4,A305,0.0,0.0,0.06
A5,33.0,A1,A1,0.0,0.0,0.09
A3,23.0,A9,A68,1.73,2.19,0.0
A4,27.0,A8,A37,0.19,0.01,0.03
A0,22.0,A5,A10,0.39,0.02,0.85
A22,36.0,A5,A101,0.01,0.01,0.0
A13,29.0,A11,A7,0.93,0.0,0.0
,36.0,A8,A114,0.0,0.01,0.0
A2,28.0,A8,A122,0.1,0.0,0.0
A13,28.0,A11,A24,1.2,0.59,0.0
A2,28.0,A4,A1,0.0,0.0,0.04
A6,24.0,A4,A3,0.24,0.05,0.0
A9,29.0,A6,A65,0.0,0.16,0.0
A1,27.0,A10,A5,0.03,0.2,0.1
A3,22.0,A10,A22,0.0,0.0,0.13
A1,30.0,A7,A139,0.0,0.0,0.04
A12,18.0,A3,A193,0.0,0.0,0.16
A11,29.0,A11,A12,0.0,0.03,0.0
A4,26.0,A10,A7,0.0,0.05,0.0
A3,22.0,A6,A21,0.17,0.13,0.0
A11,32.0,A1,A24,0.01,0.0,0.0
A9,27.0,A3,A39,0.29,0.52,0.08
A3,22.0,A9,A43,0.03,0.02,0.0
A2,27.0,A8,A15,1.3,1.27,0.0
A3,24.0,A4,A280,0.0,0.0,1.0
A3,20.0,A3,A92,0.32,0.25,0.2
A2,28.0,A4,A27,0.08,0.0,0.0
A2,27.0,A4,A15,0.0,0.0,0.01
A4,33.0,A1,A15,0.57,0.34,0.01
A3,27.0,A1,A7,0.35,0.03,0.0
A3,23.0,A11,A90,0.04,0.03,0.0
A2,27.0,A8,A15,0.41,0.0,0.0
A4,28.0,A5,A17,3.39,1.03,0.09
A12,16.0,A5,A18,0.26,0.17,0.46
A4,31.0,A1,A7,0.19,0.12,0.0
A4,29.0,A5,A24,0.68,0.15,0.0
A15,26.0,A1,A12,0.25,0.07,0.0
A11,28.0,A2,A129,0.01,0.04,0.0
A3,21.0,A0,A57,0.02,0.02,0.0
A14,34.0,A1,A39,0.0,0.0,0.15
A16,16.0,A8,A1,0.0,0.0,1.44
A11,31.0,A6,A31,0.06,0.01,0.0
A3,27.0,A4,A5,0.0,0.0,0.03
A0,24.0,A4,A166,0.06,0.02,0.0
,23.0,A0,A209,0.01,0.0,0.0
A8,31.0,A6,A7,0.36,0.01,0.0
A12,20.0,A6,A18,0.15,0.1,0.0
A3,21.0,A6,A21,0.67,0.53,0.0
A3,26.0,A4,A18,0.05,0.04,0.0
A20,18.0,A7,A39,0.0,0.0,0.08
A4,31.0,A11,A93,0.0,0.0,0.01
A8,35.0,A1,A10,0.0,0.0,0.14
A4,28.0,A7,A197,0.0,0.0,0.03
A2,27.0,A1,A1,0.0,0.0,0.11
A9,35.0,A7,A171,0.02,0.03,0.0
A2,27.0,A6,A43,0.07,0.0,0.0
A2,26.0,A6,A34,0.99,0.04,0.49
A4,29.0,A4,A5,0.01,0.0,0.0
,33.0,A11,A39,0.2,0.31,0.0
A5,34.0,A7,A93,0.0,0.0,0.01
A2,32.0,A2,A35,0.0,0.03,0.0
A10,17.0,A2,A24,0.13,0.02,0.05
A11,24.0,A11,A68,2.28,0.02,0.08
A5,35.0,A5,A1,0.0,0.01,0.37
A3,24.0,A1,A39,0.04,0.03,0.0
A2,25.0,A1,A5,0.0,0.04,0.1
A1,31.0,A1,A14,0.0,0.0,0.14
A11,29.0,A8,A15,0.0,0.32,0.0
A9,32.0,A7,A217,0.0,0.0,0.03
A13,29.0,A4,A306,0.41,0.0,0.0
A3,24.0,A1,A307,0.34,0.27,0.0
A3,25.0,A3,A43,0.36,0.01,0.0
A3,24.0,A11,A5,0.05,0.04,0.0
A4,30.0,A1,A12,0.67,0.29,0.01
A3,29.0,A9,A12,0.27,0.03,0.0
A0,24.0,A2,A34,0.25,0.09,0.12
A0,24.0,A4,A44,0.12,0.05,0.0
A1,31.0,A4,A1,0.0,0.0,0.38
A1,25.0,A11,A18,1.03,0.0,0.01
A7,12.0,A6,A218,0.0,0.0,0.28
A3,20.0,A9,A31,2.0,0.47,0.02
A5,34.0,A7,A93,0.0,0.0,0.03
A12,17.0,A10,A18,0.0,0.0,0.18
,26.0,A1,A24,0.2,0.16,0.0
A3,21.0,A6,A18,0.11,0.09,0.0
A0,22.0,A1,A15,0.1,0.04,0.0
,24.0,A6,A96,0.15,0.04,0.0
A9,27.0,A11,A31,0.2,0.34,0.0
A2,25.0,A0,A5,0.06,0.0,0.0
A18,32.0,A1,A8,0.14,0.07,0.01
A15,23.0,A6,A7,0.12,0.03,0.0
A6,25.0,A4,A12,0.19,0.06,0.0
,29.0,A8,A5,0.0,0.0,0.1
A13,28.0,A6,A98,0.36,0.0,0.0
A1,27.0,A0,A5,0.22,0.09,0.04
A2,28.0,A4,A308,0.0,0.03,0.0
A13,30.0,A1,A90,0.54,0.19,0.0
A4,32.0,A1,A22,0.16,0.05,0.03
A4,30.0,A1,A12,0.12,0.02,0.0
A11,32.0,A9,A65,0.0,0.02,0.0
,36.0,A1,A15,0.01,0.05,0.01
A13,29.0,A5,A10,0.0,0.0,0.25
A3,23.0,A1,A15,0.88,1.03,0.0
A3,28.0,A4,A8,0.25,0.19,0.0
A11,28.0,A8,A136,0.0,0.42,0.0
A20,14.0,A9,A39,0.0,0.0,0.55
A0,22.0,A8,A309,0.0,0.0,0.35
A3,25.0,A1,A10,0.13,0.1,0.0
A13,30.0,A0,A12,0.22,0.01,0.0
A9,36.0,A5,A29,0.0,0.0,0.12
A4,31.0,A8,A12,0.3,0.08,0.0
A3,21.0,,A18,0.21,0.16,0.12
A8,33.0,A5,A107,0.0,0.0,0.01
A11,30.0,A11,A301,0.0,0.02,0.0
A3,21.0,A0,A18,0.12,0.1,0.08
A13,30.0,A6,A5,0.0,0.0,0.07
A3,26.0,A3,A280,0.0,0.0,0.08
A3,25.0,A1,A68,0.26,0.2,0.0
A2,26.0,A0,A14,0.09,0.0,0.0
A10,19.0,A3,A7,0.63,0.15,0.0
A18,35.0,A4,A1,0.0,0.0,0.06
A14,34.0,A3,A107,0.1,0.0,0.04
A4,30.0,A7,A91,0.0,0.0,0.01
A4,29.0,A4,A129,0.03,0.0,0.0
A11,31.0,A11,A23,0.33,0.32,0.0
A12,18.0,A9,A24,0.68,0.47,0.0
A13,29.0,A1,A31,0.17,0.0,0.0
A1,26.0,A9,A7,0.09,0.0,0.0
A9,32.0,A1,A24,0.12,0.02,0.0
A0,23.0,A1,A206,0.4,0.15,0.0
A0,25.0,A11,A39,0.05,0.02,0.0
A2,30.0,A5,A34,5.57,3.28,5.65
A22,35.0,A1,A28,0.02,0.02,0.0
A3,28.0,A6,A22,0.0,0.0,0.01
A11,24.0,A9,A65,0.0,0.01,0.0
A9,32.0,A1,A39,0.0,0.0,0.11
A2,26.0,A10,A12,0.05,0.03,0.0
A8,33.0,A1,A310,0.0,0.0,0.08
A1,29.0,A3,A1,0.13,0.04,0.19
A1,26.0,A11,A24,0.06,0.0,0.0
A3,26.0,A3,A1,0.0,0.0,0.15
A2,29.0,A1,A14,0.08,0.0,0.0
A13,28.0,A0,A34,0.24,0.17,0.14
A5,32.0,A1,A5,0.0,0.0,0.04
A2,28.0,A1,A5,0.0,0.0,0.05
A9,28.0,A4,A24,1.1,0.56,0.0
A1,32.0,A5,A286,0.0,0.0,0.02
A1,25.0,A9,A7,0.69,0.38,0.02
A15,24.0,A9,A61,0.01,0.0,0.0
A2,,A5,A29,0.0,0.0,0.09
A9,34.0,A3,A1,0.04,0.06,0.2
A3,25.0,A6,A18,0.26,0.2,0.0
A12,19.0,A9,A64,0.03,0.02,0.0
A9,28.0,A9,A84,0.0,0.03,0.0
